0	1314.04	0.0	7690.0
1	1354.12	0.0	13520.0
2	1306.24	0.0	11030.0
3	1261.1	0.0	7530.0
4	1302.5	0.0	8070.0
5	1426.34	0.0	10650.0
6	1413.68	0.0	8510.0
7	1258.3	40.0	7580.0
8	1297.04	20.0	7370.0
9	1385.76	70.0	7730.0
10	1350.3	50.0	7640.0
11	1392.06	90.0	14650.0
12	1256.12	70.0	8040.0
13	1383.94	120.0	7540.0
14	1461.96	80.0	9100.0
15	1309.92	80.0	7050.0
16	1382.5	60.0	7220.0
17	1356.3	120.0	10940.0
18	1408.82	120.0	9130.0
19	1394.48	10.0	7140.0
20	1389.34	30.0	8360.0
21	1385.52	130.0	7580.0
22	1382.72	130.0	9050.0
23	1398.28	130.0	12250.0
24	1422.14	130.0	9340.0
25	1268.24	120.0	7330.0
26	1433.08	130.0	7930.0
27	1465.34	110.0	11380.0
28	1444.22	130.0	7480.0
29	1476.06	130.0	8780.0
30	1490.02	130.0	8810.0
31	1402.94	50.0	11160.0
32	1499.32	130.0	8870.0
33	1459.08	110.0	9290.0
34	1451.58	130.0	8710.0
35	1486.34	130.0	8330.0
36	1456.94	130.0	8410.0
37	1565.62	120.0	13030.0
38	1453.12	130.0	8680.0
39	1479.3	130.0	7050.0
40	1473.52	140.0	9900.0
41	1566.72	130.0	12530.0
42	1498.08	100.0	9420.0
43	1438.86	130.0	8580.0
44	1531.94	130.0	9470.0
45	1486.52	140.0	9990.0
46	1455.04	130.0	10470.0
47	1508.62	140.0	8220.0
48	1516.92	50.0	8740.0
49	1499.76	130.0	8730.0
50	1469.8	130.0	10070.0
51	1541.42	150.0	9150.0
52	1608.08	130.0	11870.0
53	1526.02	140.0	9680.0
54	1516.74	130.0	9570.0
55	1442.84	130.0	8250.0
56	1547.48	170.0	7840.0
57	1562.6	150.0	11410.0
58	1515.34	50.0	8200.0
59	1624.46	130.0	9240.0
60	1611.08	150.0	9240.0
61	1652.04	130.0	11040.0
62	1469.02	130.0	11900.0
63	1552.74	130.0	9220.0
64	1587.96	130.0	7920.0
65	1522.46	160.0	9120.0
66	1582.26	130.0	10760.0
67	1670.46	30.0	10970.0
68	1647.08	130.0	11740.0
69	1533.78	170.0	8860.0
70	1551.96	150.0	7400.0
71	1517.62	170.0	7490.0
72	1608.36	170.0	9470.0
73	1540.36	170.0	10310.0
74	1445.94	180.0	7230.0
75	1570.12	190.0	12380.0
76	1557.46	80.0	8750.0
77	1569.86	180.0	8840.0
78	1644.98	150.0	8940.0
79	1522.46	130.0	10630.0
80	1556.56	130.0	14260.0
81	1591.8	30.0	9920.0
82	1580.64	30.0	8130.0
83	1646.54	130.0	11090.0
84	1602.26	140.0	11460.0
85	1518.02	180.0	7970.0
86	1735.9	160.0	9850.0
87	1502.86	130.0	12480.0
88	1435.86	60.0	8720.0
89	1611.5	130.0	8640.0
90	1600.02	30.0	6930.0
91	1524.9	100.0	8940.0
92	1592.12	140.0	8320.0
93	1505.28	130.0	11030.0
94	1558.58	200.0	11720.0
95	1563.2	170.0	8930.0
96	1506.8	130.0	8370.0
97	1508.22	200.0	8720.0
98	1498.96	100.0	7270.0
99	1501.26	40.0	10970.0
100	1652.22	200.0	9230.0
101	1493.54	70.0	7280.0
102	1666.16	100.0	8270.0
103	1592.72	130.0	7390.0
104	1640.4	130.0	10370.0
105	1518.02	90.0	13080.0
106	1538.08	140.0	10880.0
107	1546.98	160.0	7220.0
108	1557.7	180.0	8260.0
109	1636.94	180.0	10950.0
110	1610.44	150.0	8360.0
111	1592.06	130.0	13060.0
112	1563.98	130.0	14230.0
113	1582.66	200.0	11020.0
114	1595.64	100.0	8470.0
115	1645.9	160.0	8870.0
116	1570.22	180.0	9170.0
117	1614.76	190.0	12230.0
118	1587.78	180.0	8450.0
119	1585.38	170.0	7230.0
120	1553.82	210.0	9340.0
